leftEAR,xLStart,xLEnd,yLStart,yLEnd,xL,yL,wL,hL,xLPoint,yLPoint,xLEst,xLMi,xLM,yLEst,yLMi,yLM,rightEAR,xRStart,xREnd,yRStart,yREnd,xR,yR,wR,hR,xRPoint,yRPoint,xREst,xRMi,xRM,yREst,yRMi,yRM,xOut,yOut
0.310091211,232,253,104,112,0,0,21,8,10,4,-1.5,650,-2049,0.587698758,384,451,0.300569952,179,199,105,111,0,0,10,6,5,3,-4,341,-5464,0.643706165,384,494,209,628
0.292745277,231,253,105,113,0,0,22,7,11,3,-1,683,-1366,0.689733665,288,529,0.261223218,179,200,106,112,0,0,10,6,5,3,-4,325,-5464,0.875157541,384,672,210,628
0.30836367,232,253,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.597860764,288,459,0.298727078,179,199,105,112,0,0,10,7,5,3,-4,341,-5464,0.654546602,329,502,213,628
0.294608995,231,253,104,112,0,0,22,8,11,4,-1,683,-1366,0.678770615,384,521,0.296114416,178,200,105,112,0,0,11,7,5,3,-4,310,-5464,0.669915197,329,514,219,628
0.292745277,231,253,105,112,0,0,22,7,11,3,-1,683,-1366,0.689733665,329,529,0.308129551,179,200,105,112,0,0,10,7,5,3,-4,325,-5464,0.599237935,329,460,228,628
0.318464878,231,253,104,112,0,0,22,8,11,4,-1,683,-1366,0.538441896,384,413,0.30981402,178,199,105,112,0,0,11,7,5,3,-4,325,-5464,0.589329296,329,452,231,628
0.286851709,232,253,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.724401711,329,556,0.263071992,179,200,105,111,0,0,10,6,5,3,-4,325,-5464,0.864282398,384,663,237,628
0.296209362,231,253,104,112,0,0,22,7,11,3,-1,683,-1366,0.669356694,288,514,0.325445882,179,199,105,112,0,0,10,7,5,3,-4,341,-5464,0.497377166,329,381,253,624
0.296209362,231,253,104,112,0,0,22,8,11,4,-1,683,-1366,0.669356694,384,514,0.284427278,178,199,105,111,0,0,11,6,5,3,-4,325,-5464,0.738663071,384,567,269,620
0.296209362,231,253,104,112,0,0,22,7,11,3,-1,683,-1366,0.669356694,288,514,0.286388938,178,199,105,111,0,0,11,6,5,3,-4,325,-5464,0.727123894,384,558,280,617
0.30836367,232,253,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.597860764,329,459,0.284427278,178,199,105,111,0,0,11,6,5,3,-4,325,-5464,0.738663071,384,567,292,617
0.259272486,232,253,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.886632433,329,680,0.27609843,179,199,105,111,0,0,10,6,5,3,-4,341,-5464,0.787656295,384,604,308,617
0.329983165,232,253,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.470687267,288,361,0.308129551,179,200,105,112,0,0,11,7,5,3,-4,325,-5464,0.599237935,329,460,314,617
0.30836367,232,253,104,112,0,0,21,8,10,4,-1.5,650,-2049,0.597860764,384,459,0.30981402,179,200,105,112,0,0,11,7,5,3,-4,325,-5464,0.589329296,329,452,320,617
0.296209362,231,253,104,112,0,0,22,8,11,4,-1,683,-1366,0.669356694,384,514,0.30836367,178,199,105,112,0,0,12,7,6,3,-3.5,390,-4781,0.597860764,329,459,326,617
0.329983165,232,253,104,112,0,0,21,8,10,4,-1.5,650,-2049,0.470687267,384,361,0.323450487,179,199,105,112,0,0,11,7,5,3,-4,341,-5464,0.509114785,329,391,337,617
0.292745277,232,254,104,112,0,0,22,7,11,3,-1,683,-1366,0.689733665,288,529,0.308129551,179,200,105,112,0,0,11,7,5,3,-4,325,-5464,0.599237935,329,460,371,617
0.284793444,232,253,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.736509153,329,565,0.323387087,179,199,105,112,0,0,11,7,5,3,-4,341,-5464,0.509487725,329,391,399,617
0.294608995,232,254,105,112,0,0,22,6,11,3,-1,683,-1366,0.678770615,329,521,0.260725005,179,200,105,111,0,0,11,6,5,3,-4,325,-5464,0.878088207,384,674,409,617
0.292745277,232,254,104,112,0,0,22,7,11,3,-1,683,-1366,0.689733665,288,529,0.30981402,179,200,105,112,0,0,12,7,6,3,-3.5,390,-4781,0.589329296,329,452,425,617
0.282842712,232,253,105,112,0,0,21,6,10,3,-1.5,650,-2049,0.747984044,329,574,0.30981402,179,200,105,112,0,0,12,7,6,3,-3.5,390,-4781,0.589329296,329,452,449,617
0.282842712,232,253,105,112,0,0,21,6,10,3,-1.5,650,-2049,0.747984044,329,574,0.263576628,179,200,105,111,0,0,12,6,6,3,-3.5,390,-4781,0.861313954,384,661,463,617
0.306412939,232,253,104,112,0,0,21,7,10,3,-1.5,650,-2049,0.609335656,288,467,0.310091211,179,200,104,111,0,0,14,7,7,3,-3,455,-4098,0.587698758,329,451,472,618
0.282842712,232,253,105,112,0,0,21,6,10,3,-1.5,650,-2049,0.747984044,329,574,0.286744176,179,200,105,112,0,0,12,7,6,3,-3.5,390,-4781,0.725034261,329,556,472,618
0.296209362,232,254,104,112,0,0,22,7,11,3,-1,683,-1366,0.669356694,288,514,0.284427278,179,200,105,111,0,0,12,6,6,3,-3.5,390,-4781,0.738663071,384,567,472,618
0.284793444,232,253,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.736509153,329,565,0.284427278,179,200,105,111,0,0,12,6,6,3,-3.5,390,-4781,0.738663071,384,567,472,618
0.270226409,232,254,105,112,0,0,22,7,11,3,-1,683,-1366,0.822197591,329,631,0.316875111,178,200,104,112,0,0,18,8,9,4,-2,558,-2732,0.547793464,384,420,475,618
0.315264144,232,254,105,113,0,0,22,6,11,3,-1,683,-1366,0.557269739,288,427,0.308129551,179,200,105,112,0,0,12,7,6,3,-3.5,390,-4781,0.599237935,329,460,478,618
0.271607238,232,254,105,112,0,0,22,7,11,3,-1,683,-1366,0.81407507,329,625,0.30981402,179,200,105,112,0,0,13,7,6,3,-3.5,390,-4781,0.589329296,329,452,478,618
0.297722961,232,254,105,113,0,0,22,7,11,3,-1,683,-1366,0.660453172,288,507,0.30981402,179,200,105,112,0,0,13,7,6,3,-3.5,390,-4781,0.589329296,329,452,478,618
0.296209362,232,254,105,113,0,0,22,7,11,3,-1,683,-1366,0.669356694,288,514,0.284793444,179,200,105,112,0,0,13,7,6,3,-3.5,390,-4781,0.736509153,329,565,483,618
0.331831824,232,253,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.459812799,288,353,0.308129551,179,200,105,112,0,0,13,7,6,3,-3.5,390,-4781,0.599237935,329,460,489,618
0.294608995,232,254,105,113,0,0,22,7,11,3,-1,683,-1366,0.678770615,288,521,0.284793444,179,200,105,112,0,0,13,7,6,3,-3.5,390,-4781,0.736509153,329,565,492,618
0.282842712,232,253,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.747984044,329,574,0.286388938,179,200,105,112,0,0,13,7,6,3,-3.5,390,-4781,0.727123894,329,558,495,618
0.294608995,232,254,104,112,0,0,22,7,11,3,-1,683,-1366,0.678770615,288,521,0.332956046,179,200,104,111,0,0,13,7,6,3,-3.5,390,-4781,0.45319973,329,348,497,618
0.316875111,232,254,104,112,0,0,22,7,11,3,-1,683,-1366,0.547793464,288,420,0.331831824,179,200,104,112,0,0,17,8,8,4,-2.5,520,-3415,0.459812799,384,353,506,618
0.308129551,232,253,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.599237935,288,460,0.310091211,179,200,105,112,0,0,13,7,6,3,-3.5,390,-4781,0.587698758,329,451,511,618
0.294241175,232,254,105,112,0,0,22,7,11,3,-1,683,-1366,0.680934267,329,522,0.308129551,179,200,105,112,0,0,13,7,6,3,-3.5,390,-4781,0.599237935,329,460,514,618
0.316875111,232,254,105,113,0,0,22,7,11,3,-1,683,-1366,0.547793464,288,420,0.308129551,179,200,105,112,0,0,14,7,7,3,-3,455,-4098,0.599237935,329,460,514,618
0.318483655,233,255,105,113,0,0,22,7,11,3,-1,683,-1366,0.538331438,288,413,0.331831824,180,201,104,112,0,0,18,7,9,3,-2,585,-2732,0.459812799,288,353,514,618
0.333333333,234,255,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.450980392,288,346,0.284427278,180,201,105,111,0,0,13,6,6,3,-3.5,390,-4781,0.738663071,384,567,514,618
0.333516293,234,255,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.449904159,288,345,0.286388938,180,201,104,111,0,0,15,7,7,3,-3,455,-4098,0.727123894,329,558,532,619
0.333333333,234,255,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.450980392,288,346,0.310091211,180,201,104,111,0,0,15,7,7,3,-3,455,-4098,0.587698758,329,451,550,613
0.331658249,234,255,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.46083383,288,353,0.285390896,180,201,104,111,0,0,15,7,7,3,-3,455,-4098,0.732994727,329,562,551,613
0.308129551,234,255,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.599237935,329,460,0.308129551,180,201,104,111,0,0,16,7,8,3,-2.5,520,-3415,0.599237935,329,460,551,613
0.331831824,234,255,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.459812799,288,353,0.308129551,180,201,104,111,0,0,16,7,8,3,-2.5,520,-3415,0.599237935,329,460,551,613
0.310091211,234,255,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.587698758,329,451,0.316875111,180,202,104,112,0,0,18,7,9,3,-2,558,-2732,0.547793464,288,420,564,613
0.318464878,234,256,105,113,0,0,22,7,11,3,-1,683,-1366,0.538441896,288,413,0.294241175,180,202,104,111,0,0,17,7,8,3,-2.5,496,-3415,0.680934267,329,522,575,613
0.318464878,234,256,105,113,0,0,22,7,11,3,-1,683,-1366,0.538441896,288,413,0.316875111,180,202,104,111,0,0,17,7,8,3,-2.5,496,-3415,0.547793464,329,420,579,613
0.329983165,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.470687267,288,361,0.294241175,180,202,104,111,0,0,17,7,8,3,-2.5,496,-3415,0.680934267,329,522,585,613
0.331658249,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.46083383,288,353,0.316875111,180,202,104,111,0,0,17,7,8,3,-2.5,496,-3415,0.547793464,329,420,602,613
0.333516293,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.449904159,288,345,0.295149796,181,203,104,111,0,0,16,7,8,3,-2.5,496,-3415,0.675589435,329,518,648,613
0.284427278,235,256,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.738663071,329,567,0.316875111,181,203,104,111,0,0,16,7,8,3,-2.5,496,-3415,0.547793464,329,420,677,613
0.331831824,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.459812799,288,353,0.333516293,181,202,104,111,0,0,16,7,8,3,-2.5,520,-3415,0.449904159,329,345,698,613
0.329983165,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.470687267,288,361,0.333516293,181,202,104,111,0,0,16,7,8,3,-2.5,520,-3415,0.449904159,329,345,793,613
0.333516293,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.449904159,288,345,0.336336397,181,202,104,111,0,0,16,7,8,3,-2.5,520,-3415,0.433315312,329,332,819,613
0.331831824,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.459812799,288,353,0.309173471,181,202,104,111,0,0,17,7,8,3,-2.5,520,-3415,0.593097228,329,455,870,619
0.333333333,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.450980392,288,346,0.332956046,181,202,104,111,0,0,16,7,8,3,-2.5,520,-3415,0.45319973,329,348,916,625
0.329983165,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.470687267,288,361,0.332956046,181,202,104,111,0,0,16,7,8,3,-2.5,520,-3415,0.45319973,329,348,948,627
0.331658249,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.46083383,288,353,0.295149796,180,202,104,111,7,0,12,7,13,3,0,807,0,0.675589435,329,518,961,627
0.288350598,235,256,105,112,0,0,21,7,10,3,-1.5,650,-2049,0.715584717,329,549,0.295149796,181,203,104,111,0,0,18,7,9,3,-2,558,-2732,0.675589435,329,518,1010,627
0.308129551,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.599237935,288,460,0.309173471,181,202,104,111,6,0,12,7,12,3,-0.5,780,-683,0.593097228,329,455,1045,627
0.333333333,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.450980392,288,346,0.309173471,181,202,104,111,6,0,12,7,12,3,-0.5,780,-683,0.593097228,329,455,1127,622
0.333333333,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.450980392,288,346,0.317853626,181,203,104,111,0,0,17,7,8,3,-2.5,496,-3415,0.542037492,329,416,1185,620
0.335200762,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.43999552,288,337,0.295149796,181,203,104,111,0,0,18,7,9,3,-2,558,-2732,0.675589435,329,518,1193,620
0.335200762,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.43999552,288,337,0.317853626,181,203,104,111,6,0,12,7,12,3,-0.5,745,-683,0.542037492,329,416,1200,619
0.316864511,235,257,105,113,0,0,22,7,11,3,-1,683,-1366,0.547855818,288,420,0.317853626,181,203,104,111,7,0,10,7,12,3,-0.5,745,-683,0.542037492,329,416,1200,619
0.333333333,235,256,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.450980392,288,346,0.319467138,181,203,104,111,7,0,12,7,13,3,0,807,0,0.532546247,329,408,1200,619
0.331831824,236,257,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.459812799,288,353,0.319467138,181,203,104,111,7,0,11,7,12,3,-0.5,745,-683,0.532546247,329,408,1226,619
0.331658249,236,257,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.46083383,288,353,0.332956046,182,203,104,111,7,0,11,7,12,3,-0.5,780,-683,0.45319973,329,348,1246,620
0.331658249,236,257,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.46083383,288,353,0.317853626,182,204,104,111,7,0,10,7,12,3,-0.5,745,-683,0.542037492,329,416,1269,620
0.333333333,237,258,105,113,0,0,21,8,10,4,-1.5,650,-2049,0.450980392,384,346,0.311141777,183,204,104,111,6,0,15,7,13,3,0,845,0,0.581518957,329,446,1287,616
0.329983165,237,258,105,113,0,0,21,8,10,4,-1.5,650,-2049,0.470687267,384,361,0.309173471,183,204,103,110,0,0,21,7,10,3,-1.5,650,-2049,0.593097228,329,455,1312,607
0.331658249,237,258,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.46083383,288,353,0.309173471,183,204,103,110,0,0,21,7,10,3,-1.5,650,-2049,0.593097228,329,455,1330,601
0.347884762,238,258,105,113,0,0,20,7,10,3,-1.5,683,-2049,0.365383753,288,280,0.341970946,183,205,103,111,0,0,22,8,11,4,-1,683,-1366,0.400170904,384,307,1329,594
0.331831824,237,258,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.459812799,288,353,0.332956046,183,204,103,111,8,0,12,8,14,4,0.5,910,683,0.45319973,384,348,1322,567
0.347884762,238,258,105,113,0,0,20,7,10,3,-1.5,683,-2049,0.365383753,288,280,0.296763308,183,205,103,110,8,0,12,7,14,3,0.5,869,683,0.666098191,329,511,1317,542
0.346127724,238,258,105,113,0,0,20,7,10,3,-1.5,683,-2049,0.375719274,288,288,0.296763308,183,205,103,110,8,0,12,7,14,3,0.5,869,683,0.666098191,329,511,1316,516
0.333333333,237,258,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.450980392,288,346,0.341970946,183,205,103,111,8,0,14,8,15,4,1,931,1356,0.400170904,384,307,1315,484
0.347884762,238,258,105,113,0,0,20,7,10,3,-1.5,683,-2049,0.365383753,288,280,0.30952381,184,205,103,110,8,0,13,7,14,3,0.5,910,683,0.591036415,329,453,1315,459
0.323161353,238,258,106,113,9,0,11,6,14,3,0.5,956,683,0.510815569,329,392,0.295849719,183,205,103,110,9,0,9,7,13,3,0,807,0,0.671472241,329,515,1311,435
0.346127724,238,258,105,113,0,0,20,7,10,3,-1.5,683,-2049,0.375719274,288,288,0.295454545,184,206,103,110,8,0,14,7,15,3,1,931,1356,0.673796791,329,517,1306,413
0.356695904,238,259,105,114,0,0,21,8,10,4,-1.5,650,-2049,0.313553505,341,240,0.341970946,184,206,103,111,8,0,14,8,15,4,1,931,1356,0.400170904,384,307,1304,408
0.356695904,238,259,105,114,0,0,21,7,10,3,-1.5,650,-2049,0.313553505,256,240,0.296763308,184,206,103,110,8,0,14,7,15,3,1,931,1356,0.666098191,329,511,1302,403
0.310038754,238,259,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.588007327,288,451,0.297069723,184,206,103,110,8,0,14,7,15,3,1,931,1356,0.664295747,329,510,1299,394
0.329108395,238,259,105,113,0,0,21,7,10,3,-1.5,650,-2049,0.475832972,288,365,0.319467138,184,206,103,110,8,0,14,7,15,3,1,931,1356,0.532546247,329,408,1296,385
0.298727078,239,259,106,113,8,0,12,6,14,3,0.5,956,683,0.654546602,329,502,0.29895069,184,206,103,110,8,0,14,7,15,3,1,931,1356,0.653231238,329,501,1295,382
0.284793444,238,259,106,113,10,0,11,7,15,3,1,975,1356,0.736509153,329,565,0.295149796,184,206,103,110,9,0,13,7,15,3,1,931,1356,0.675589435,329,518,1295,382
0.296114416,237,259,105,113,0,0,22,8,11,4,-1,683,-1366,0.669915197,384,514,0.296763308,184,206,103,110,9,0,13,7,15,3,1,931,1356,0.666098191,329,511,1295,382
0.333333333,238,259,105,113,0,0,21,8,10,4,-1.5,650,-2049,0.450980392,384,346,0.295454545,184,206,103,110,9,0,13,7,15,3,1,931,1356,0.673796791,329,517,1295,382
0.331658249,238,259,105,113,0,0,21,8,10,4,-1.5,650,-2049,0.46083383,384,353,0.297069723,184,206,103,110,9,0,13,7,15,3,1,931,1356,0.664295747,329,510,1294,374
0.310038754,238,259,105,113,0,0,21,8,10,4,-1.5,650,-2049,0.588007327,384,451,0.297069723,184,206,103,110,9,0,13,7,15,3,1,931,1356,0.664295747,329,510,1292,368
0.329983165,237,258,105,113,0,0,21,8,10,4,-1.5,650,-2049,0.470687267,384,361,0.342170968,183,205,103,111,10,0,12,8,16,4,1.5,993,1356,0.398994303,384,306,1292,368
0.353553391,238,259,105,114,0,0,21,8,10,4,-1.5,650,-2049,0.332038879,341,255,0.297069723,184,206,103,110,9,0,13,7,15,3,1,931,1356,0.664295747,329,510,1292,368
0.333333333,238,259,105,113,0,0,21,8,10,4,-1.5,650,-2049,0.450980392,384,346,0.30952381,184,205,103,110,9,0,11,7,14,3,0.5,910,683,0.591036415,329,453,1292,368
0.356695904,238,259,105,114,0,0,21,8,10,4,-1.5,650,-2049,0.313553505,341,240,0.318181818,184,206,103,110,9,0,13,7,15,3,1,931,1356,0.540106952,329,414,1292,368
0.286388938,238,259,105,112,4,0,17,7,12,3,-0.5,780,-683,0.727123894,329,558,0.297069723,184,206,103,110,10,0,11,7,15,3,1,931,1356,0.664295747,329,510,1292,368
0.346127724,239,259,105,113,0,0,20,8,10,4,-1.5,683,-2049,0.375719274,384,288,0.333333333,185,206,103,110,9,0,12,7,15,3,1,975,1356,0.450980392,329,346,1287,367
0.296203086,239,259,105,112,0,0,20,7,10,3,-1.5,683,-2049,0.669393611,329,514,0.285390896,185,206,103,109,9,0,12,6,15,3,1,975,1356,0.732994727,384,562,1274,367
0.286744176,238,259,105,112,11,0,10,7,16,3,1.5,1040,1356,0.725034261,329,556,0.295149796,184,206,103,110,11,0,11,7,16,3,1.5,993,1356,0.675589435,329,518,1265,367
0.308088023,239,260,105,113,10,0,11,8,15,4,1,975,1356,0.599482218,384,460,0.296763308,185,207,103,110,9,0,13,7,15,3,1,931,1356,0.666098191,329,511,1261,367
0.333333333,239,260,105,113,10,0,11,8,15,4,1,975,1356,0.450980392,384,346,0.319596767,185,207,102,110,9,0,13,8,15,4,1,931,1356,0.531783723,384,408,1261,367
0.310038754,239,260,105,113,11,0,10,8,16,4,1.5,1040,1356,0.588007327,384,451,0.295149796,185,207,103,110,10,0,12,7,16,3,1.5,993,1356,0.675589435,329,518,1261,367
0.331831824,238,259,104,112,0,0,21,8,10,4,-1.5,650,-2049,0.459812799,384,353,0.342170968,185,207,102,110,10,0,12,8,16,4,1.5,993,1356,0.398994303,384,306,1261,367
0.333401325,239,260,105,113,11,0,10,8,16,4,1.5,1040,1356,0.450580439,384,346,0.356738621,185,206,102,110,10,0,11,8,15,4,1,975,1356,0.313302232,384,240,1261,366
0.331658249,239,260,104,112,8,0,13,8,14,4,0.5,910,683,0.46083383,384,353,0.309173471,185,206,102,109,10,0,11,7,15,3,1,975,1356,0.593097228,329,455,1261,364
0.329983165,239,260,104,112,9,0,12,8,15,4,1,975,1356,0.470687267,384,361,0.283885452,184,207,102,109,12,0,10,7,17,3,2,1009,1356,0.741850282,329,569,1263,361
0.310091211,239,260,104,112,9,0,12,8,15,4,1,975,1356,0.587698758,384,451,0.295149796,185,207,102,109,10,0,12,7,16,3,1.5,993,1356,0.675589435,329,518,1264,360
0.305719381,239,260,105,113,11,0,10,8,16,4,1.5,1040,1356,0.613415404,384,471,0.333333333,185,206,102,109,10,0,11,7,15,3,1,975,1356,0.450980392,329,346,1264,360
0.282842712,239,260,104,111,9,0,12,7,15,3,1,975,1356,0.747984044,329,574,0.295149796,185,207,102,109,11,0,11,7,16,3,1.5,993,1356,0.675589435,329,518,1261,360
0.323161353,239,259,102,110,8,2,12,6,14,5,0.5,956,683,0.510815569,480,392,0.309173471,185,206,101,108,10,0,11,7,15,3,1,975,1356,0.593097228,329,455,1246,360
0.30077325,239,259,101,108,8,3,12,4,14,5,0.5,956,683,0.642510296,548,493,0.263963261,185,206,100,106,0,0,21,6,10,3,-1.5,650,-2049,0.859039643,384,659,1214,361
0.341917539,239,258,100,108,8,4,11,4,13,6,0,934,0,0.400485067,576,307,0.298511157,186,206,100,107,0,0,20,7,10,3,-1.5,683,-2049,0.655816723,329,503,1199,361
0.323450487,240,260,102,110,0,1,20,7,10,4,-1.5,683,-2049,0.509114785,384,391,0.30952381,186,207,99,106,0,1,21,6,10,4,-1.5,650,-2049,0.591036415,438,453,1195,361
0.331658249,239,260,104,112,9,0,12,8,15,4,1,975,1356,0.46083383,384,353,0.31177568,185,206,102,109,12,0,9,7,16,3,1.5,1040,1356,0.577790119,329,443,1192,361
0.331658249,239,260,105,113,12,0,9,8,16,4,1.5,1040,1356,0.46083383,384,353,0.340557457,185,207,102,110,11,0,11,8,16,4,1.5,993,1356,0.408485548,384,313,1192,361
0.320717603,240,260,105,113,11,0,9,8,15,4,1,1024,1356,0.52519057,384,403,0.309173471,186,207,102,109,11,0,10,7,16,3,1.5,1040,1356,0.593097228,329,455,1192,361
0.329983165,239,260,105,113,12,0,9,8,16,4,1.5,1040,1356,0.470687267,384,361,0.340909091,185,207,102,110,12,0,10,8,17,4,2,1055,1356,0.406417112,384,312,1192,362
0.335200762,240,261,105,113,11,0,10,8,16,4,1.5,1040,1356,0.43999552,384,337,0.341970946,185,207,102,110,12,0,10,8,17,4,2,1055,1356,0.400170904,384,307,1181,364
0.333516293,240,261,105,113,11,0,10,8,16,4,1.5,1040,1356,0.449904159,384,345,0.340557457,185,207,102,110,12,0,10,8,17,4,2,1055,1356,0.408485548,384,313,1171,365
0.320717603,240,260,105,113,11,0,9,8,15,4,1,1024,1356,0.52519057,384,403,0.334646221,186,207,103,110,11,0,10,7,16,3,1.5,1040,1356,0.443257521,329,340,1171,365
0.331450594,240,261,105,113,12,0,9,8,16,4,1.5,1040,1356,0.462055331,384,354,0.335025424,187,208,102,109,10,0,11,7,15,3,1,975,1356,0.441026917,329,338,1171,365
0.308088023,240,261,105,112,12,0,9,7,16,3,1.5,1040,1356,0.599482218,329,460,0.309173471,187,208,102,109,10,0,11,7,15,3,1,975,1356,0.593097228,329,455,1171,365
0.298727078,240,260,105,112,12,0,8,7,16,3,1.5,1092,1356,0.654546602,329,502,0.296763308,186,208,102,109,11,0,11,7,16,3,1.5,993,1356,0.666098191,329,511,1171,365
0.282603896,240,261,105,112,12,0,9,7,16,3,1.5,1040,1356,0.749388848,329,575,0.296763308,186,208,102,109,11,0,11,7,16,3,1.5,993,1356,0.666098191,329,511,1171,365
0.308088023,240,261,105,113,12,0,9,8,16,4,1.5,1040,1356,0.599482218,384,460,0.319732653,186,208,102,110,11,0,11,8,16,4,1.5,993,1356,0.530984395,384,407,1171,365
0.30981402,240,261,105,112,12,0,9,7,16,3,1.5,1040,1356,0.589329296,329,452,0.325779182,185,208,102,110,12,0,11,8,17,4,2,1009,1356,0.495416576,384,380,1171,365
0.306412939,240,261,105,112,12,0,9,7,16,3,1.5,1040,1356,0.609335656,329,467,0.318181818,186,208,102,109,11,0,11,7,16,3,1.5,993,1356,0.540106952,329,414,1171,365
0.361703853,239,261,104,113,6,0,16,8,14,4,0.5,869,683,0.284094981,341,218,0.326086957,185,208,102,110,13,0,10,8,18,4,2.5,1069,1356,0.493606138,384,379,1167,367
0.337783012,240,262,105,113,12,0,10,8,17,4,2,1055,1356,0.424805813,384,326,0.348849946,186,209,102,110,12,0,11,8,17,4,2,1009,1356,0.359706199,384,276,1157,368
0.310038754,241,262,105,112,12,0,9,7,16,3,1.5,1040,1356,0.588007327,329,451,0.282341958,185,208,102,109,13,0,9,7,17,3,2,1009,1356,0.75092966,329,576,1148,369
0.3200922,240,262,104,112,13,0,9,8,17,4,2,1055,1356,0.528869413,384,406,0.327440386,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.485644789,384,372,1144,370
0.361703853,240,262,104,113,13,0,9,9,17,4,2,1055,1356,0.284094981,341,218,0.327440386,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.485644789,384,372,1115,374
0.329983165,240,261,104,112,13,0,8,7,17,3,2,1105,1356,0.470687267,288,361,0.342170968,186,208,101,109,12,0,10,8,17,4,2,1055,1356,0.398994303,384,306,1100,376
0.361703853,240,262,104,113,13,0,9,9,17,4,2,1055,1356,0.284094981,341,218,0.327440386,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.485644789,384,372,1089,378
0.318464878,240,262,104,112,13,0,9,8,17,4,2,1055,1356,0.538441896,384,413,0.326086957,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.493606138,384,379,1080,379
0.327446189,240,261,104,112,13,0,8,7,17,3,2,1105,1356,0.485610654,288,372,0.341970946,186,208,101,109,12,0,10,8,17,4,2,1055,1356,0.400170904,384,307,1071,380
0.318483655,240,262,104,112,13,0,9,8,17,4,2,1055,1356,0.538331438,384,413,0.325779182,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.495416576,384,380,1050,381
0.318464878,240,262,104,112,13,0,9,8,17,4,2,1055,1356,0.538441896,384,413,0.327631909,185,208,101,109,13,0,10,8,18,4,2.5,1069,1356,0.484518183,384,372,1037,381
0.318483655,240,262,104,112,13,0,9,8,17,4,2,1055,1356,0.538331438,384,413,0.326086957,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.493606138,384,379,1035,381
0.341117592,240,262,104,113,13,0,9,8,17,4,2,1055,1356,0.405190635,341,311,0.349179516,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.357767551,384,274,1030,382
0.333333333,241,262,104,112,12,0,9,8,16,4,1.5,1040,1356,0.450980392,384,346,0.327440386,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.485644789,384,372,1027,383
0.340785352,240,262,104,112,13,0,9,7,17,3,2,1055,1356,0.407144986,288,312,0.327440386,186,209,101,109,12,0,11,8,17,4,2,1009,1356,0.485644789,384,372,1011,384
0.35502082,241,262,104,112,12,0,9,8,16,4,1.5,1040,1356,0.323406942,384,248,0.342524268,186,208,101,109,12,0,10,8,17,4,2,1055,1356,0.396916068,384,304,1010,384
